[2026-01-04 14:15:47.712860] MAIN MODULE LOADED
[2026-01-04 14:15:47.810908] MAIN MODULE LOADED
Candidate ZBT: Diff=0.0828% vs Min=0.01% | PriceDiff=0.15%
Candidate MERL: Diff=0.0879% vs Min=0.01% | PriceDiff=0.16%
Candidate SONIC: Diff=0.1300% vs Min=0.01% | PriceDiff=0.00%
Candidate USUAL: Diff=0.0792% vs Min=0.01% | PriceDiff=0.11%
Candidate PUNDIX: Diff=0.0928% vs Min=0.01% | PriceDiff=0.08%
Candidate PIPPIN: Diff=0.2082% vs Min=0.01% | PriceDiff=0.17%
Candidate SPK: Diff=0.0777% vs Min=0.01% | PriceDiff=0.16%
Candidate RSR: Diff=0.0767% vs Min=0.01% | PriceDiff=0.00%
Candidate MOVR: Diff=0.0817% vs Min=0.01% | PriceDiff=0.03%
Candidate 0G: Diff=0.0814% vs Min=0.01% | PriceDiff=0.13%
Candidate DEEP: Diff=0.1426% vs Min=0.01% | PriceDiff=0.05%
Candidate INIT: Diff=0.1010% vs Min=0.01% | PriceDiff=0.13%
Candidate NIGHT: Diff=0.0670% vs Min=0.01% | PriceDiff=0.28%
Candidate SOPH: Diff=0.1217% vs Min=0.01% | PriceDiff=0.09%
Candidate EDU: Diff=0.0508% vs Min=0.01% | PriceDiff=0.13%
Candidate STBL: Diff=0.0801% vs Min=0.01% | PriceDiff=0.03%
Candidate HFT: Diff=0.0969% vs Min=0.01% | PriceDiff=0.03%
Candidate USTC: Diff=0.1175% vs Min=0.01% | PriceDiff=0.02%
Candidate SQD: Diff=0.0827% vs Min=0.01% | PriceDiff=0.01%
Candidate YFI: Diff=0.0508% vs Min=0.01% | PriceDiff=0.05%
Candidate DASH: Diff=0.0549% vs Min=0.01% | PriceDiff=0.01%
Candidate DAM: Diff=0.3340% vs Min=0.01% | PriceDiff=0.07%
Candidate MOCA: Diff=0.1332% vs Min=0.01% | PriceDiff=0.05%
Candidate TAC: Diff=0.1497% vs Min=0.01% | PriceDiff=0.24%
Candidate CELO: Diff=0.1277% vs Min=0.01% | PriceDiff=0.07%
Candidate ARK: Diff=0.0607% vs Min=0.01% | PriceDiff=0.07%
Candidate CGPT: Diff=0.0581% vs Min=0.01% | PriceDiff=0.06%
Candidate HIPPO: Diff=0.1715% vs Min=0.01% | PriceDiff=0.29%
Candidate LRC: Diff=0.1026% vs Min=0.01% | PriceDiff=0.03%
Candidate Q: Diff=0.1111% vs Min=0.01% | PriceDiff=0.22%
Candidate PIXEL: Diff=0.0640% vs Min=0.01% | PriceDiff=0.00%
Candidate XPIN: Diff=0.0823% vs Min=0.01% | PriceDiff=0.06%
Candidate 1000RATS: Diff=0.1433% vs Min=0.01% | PriceDiff=0.02%
Candidate DGB: Diff=0.1101% vs Min=0.01% | PriceDiff=0.18%
Candidate SKYAI: Diff=0.2522% vs Min=0.01% | PriceDiff=0.11%
Candidate IDEX: Diff=0.0973% vs Min=0.01% | PriceDiff=0.45%
Candidate ALCH: Diff=0.0843% vs Min=0.01% | PriceDiff=0.19%
Candidate JCT: Diff=0.0566% vs Min=0.01% | PriceDiff=0.05%
Candidate TA: Diff=0.1711% vs Min=0.01% | PriceDiff=0.32%
Candidate LUNA2: Diff=0.1966% vs Min=0.01% | PriceDiff=0.20%
Candidate TRU: Diff=0.1157% vs Min=0.01% | PriceDiff=0.08%
Candidate METIS: Diff=0.0691% vs Min=0.01% | PriceDiff=0.08%
Candidate COMMON: Diff=0.1158% vs Min=0.01% | PriceDiff=0.53%
Candidate IOST: Diff=0.0698% vs Min=0.01% | PriceDiff=0.04%
Candidate JST: Diff=0.1096% vs Min=0.01% | PriceDiff=0.07%
Candidate VELVET: Diff=0.1259% vs Min=0.01% | PriceDiff=0.64%
Candidate B2: Diff=0.0637% vs Min=0.01% | PriceDiff=0.16%
Candidate KAITO: Diff=0.0932% vs Min=0.01% | PriceDiff=0.08%
Candidate ORDER: Diff=0.0592% vs Min=0.01% | PriceDiff=0.09%
Candidate CHILLGUY: Diff=0.0935% vs Min=0.01% | PriceDiff=0.14%
Candidate MELANIA: Diff=0.1057% vs Min=0.01% | PriceDiff=0.08%
Candidate AIN: Diff=0.1530% vs Min=0.01% | PriceDiff=0.43%
Candidate AIO: Diff=0.0683% vs Min=0.01% | PriceDiff=0.13%
Candidate FIO: Diff=0.0760% vs Min=0.01% | PriceDiff=0.29%
Candidate YALA: Diff=0.0894% vs Min=0.01% | PriceDiff=0.05%
Candidate AERGO: Diff=0.0991% vs Min=0.01% | PriceDiff=0.55%
Candidate DIA: Diff=0.0822% vs Min=0.01% | PriceDiff=0.10%
Candidate HANA: Diff=0.1192% vs Min=0.01% | PriceDiff=0.03%
Candidate T: Diff=0.0941% vs Min=0.01% | PriceDiff=0.08%
Candidate IN: Diff=0.0596% vs Min=0.01% | PriceDiff=0.00%
Candidate XNY: Diff=0.0854% vs Min=0.01% | PriceDiff=0.36%
Candidate POLYX: Diff=0.1176% vs Min=0.01% | PriceDiff=0.17%
Candidate ZRX: Diff=0.2239% vs Min=0.01% | PriceDiff=0.29%
Candidate ATH: Diff=0.0717% vs Min=0.01% | PriceDiff=0.07%
Candidate GRIFFAIN: Diff=0.0933% vs Min=0.01% | PriceDiff=0.13%
Candidate RIVER: Diff=0.6749% vs Min=0.01% | PriceDiff=0.48%
Candidate BEAT: Diff=0.0990% vs Min=0.01% | PriceDiff=0.27%
Candidates Found: 260
[2026-01-04 14:51:54.865024] LOOP START. Active: True
[2026-01-04 14:51:59.425943] Mode: Test | Binance Items: 673 | Bybit Items: 554
Candidate BLESS: Diff=0.1493% vs Min=0.01% | PriceDiff=0.14%
Candidate GUN: Diff=0.0812% vs Min=0.01% | PriceDiff=0.14%
Candidate FLOW: Diff=2.1897% vs Min=0.01% | PriceDiff=6.97%
Candidate ACE: Diff=0.0659% vs Min=0.01% | PriceDiff=0.15%
Candidate NKN: Diff=0.1338% vs Min=0.01% | PriceDiff=0.00%
Candidate ROSE: Diff=0.0565% vs Min=0.01% | PriceDiff=0.04%
Candidate AKE: Diff=0.2651% vs Min=0.01% | PriceDiff=0.24%
Candidate LA: Diff=0.0990% vs Min=0.01% | PriceDiff=0.09%
Candidate AVAAI: Diff=0.1134% vs Min=0.01% | PriceDiff=0.08%
Candidate BAN: Diff=0.0936% vs Min=0.01% | PriceDiff=0.15%
Candidate CROSS: Diff=0.1129% vs Min=0.01% | PriceDiff=0.00%
Candidate DOOD: Diff=0.0957% vs Min=0.01% | PriceDiff=0.28%
Candidate HIVE: Diff=0.0808% vs Min=0.01% | PriceDiff=0.13%
Candidate 4: Diff=0.0584% vs Min=0.01% | PriceDiff=0.19%
Candidate PROVE: Diff=0.0504% vs Min=0.01% | PriceDiff=0.11%
Candidate EPT: Diff=0.3541% vs Min=0.01% | PriceDiff=0.58%
Candidate DOLO: Diff=0.1039% vs Min=0.01% | PriceDiff=0.02%
Candidate PUMPBTC: Diff=0.0609% vs Min=0.01% | PriceDiff=0.00%
Candidate 1000LUNC: Diff=0.0535% vs Min=0.01% | PriceDiff=0.09%
Candidate SCR: Diff=0.0539% vs Min=0.01% | PriceDiff=0.09%
Candidate PTB: Diff=0.3900% vs Min=0.01% | PriceDiff=0.80%
Candidate STORJ: Diff=0.0666% vs Min=0.01% | PriceDiff=0.04%
Candidate B: Diff=0.1725% vs Min=0.01% | PriceDiff=0.05%
Candidate M: Diff=0.2584% vs Min=0.01% | PriceDiff=0.11%
Candidate F: Diff=0.0676% vs Min=0.01% | PriceDiff=0.06%
Candidate EPIC: Diff=0.0620% vs Min=0.01% | PriceDiff=0.10%
Candidate NAORIS: Diff=0.3091% vs Min=0.01% | PriceDiff=0.22%
Candidate SXP: Diff=2.1467% vs Min=0.01% | PriceDiff=0.75%
Candidate ID: Diff=0.0537% vs Min=0.01% | PriceDiff=0.10%
Candidate SHELL: Diff=0.0844% vs Min=0.01% | PriceDiff=0.03%
Candidate STO: Diff=0.2479% vs Min=0.01% | PriceDiff=0.19%
Candidate ARIA: Diff=0.0511% vs Min=0.01% | PriceDiff=0.11%
Candidate ASTR: Diff=0.0843% vs Min=0.01% | PriceDiff=0.13%
Candidate GPS: Diff=0.1357% vs Min=0.01% | PriceDiff=0.05%
Candidate SIGN: Diff=0.0508% vs Min=0.01% | PriceDiff=0.08%
Candidate SUSHI: Diff=0.0528% vs Min=0.01% | PriceDiff=0.08%
Candidate REZ: Diff=0.0832% vs Min=0.01% | PriceDiff=0.07%
Candidate BTR: Diff=0.1745% vs Min=0.01% | PriceDiff=0.25%
Candidate ESPORTS: Diff=0.0638% vs Min=0.01% | PriceDiff=0.12%
Candidate BAT: Diff=0.0598% vs Min=0.01% | PriceDiff=0.10%
Candidate SWARMS: Diff=0.1696% vs Min=0.01% | PriceDiff=0.21%
Candidate SPELL: Diff=0.0957% vs Min=0.01% | PriceDiff=0.11%
Candidate OXT: Diff=0.0659% vs Min=0.01% | PriceDiff=0.27%
Candidate ZBT: Diff=0.0828% vs Min=0.01% | PriceDiff=0.14%
Candidate MERL: Diff=0.0879% vs Min=0.01% | PriceDiff=0.17%
Candidate SONIC: Diff=0.1300% vs Min=0.01% | PriceDiff=0.01%
Candidate USUAL: Diff=0.0792% vs Min=0.01% | PriceDiff=0.15%
Candidate PUNDIX: Diff=0.0928% vs Min=0.01% | PriceDiff=0.08%
Candidate PIPPIN: Diff=0.2082% vs Min=0.01% | PriceDiff=0.12%
Candidate SPK: Diff=0.0777% vs Min=0.01% | PriceDiff=0.19%
Candidate RSR: Diff=0.0767% vs Min=0.01% | PriceDiff=0.06%
Candidate MOVR: Diff=0.0817% vs Min=0.01% | PriceDiff=0.03%
Candidate 0G: Diff=0.0814% vs Min=0.01% | PriceDiff=0.13%
Candidate DEEP: Diff=0.1426% vs Min=0.01% | PriceDiff=0.12%
Candidate INIT: Diff=0.1010% vs Min=0.01% | PriceDiff=0.19%
Candidate NIGHT: Diff=0.0670% vs Min=0.01% | PriceDiff=0.22%
Candidate SOPH: Diff=0.1217% vs Min=0.01% | PriceDiff=0.17%
Candidate EDU: Diff=0.0508% vs Min=0.01% | PriceDiff=0.14%
Candidate STBL: Diff=0.0801% vs Min=0.01% | PriceDiff=0.03%
Candidate HFT: Diff=0.0969% vs Min=0.01% | PriceDiff=0.03%
Candidate USTC: Diff=0.1175% vs Min=0.01% | PriceDiff=0.01%
Candidate SQD: Diff=0.0827% vs Min=0.01% | PriceDiff=0.04%
Candidate YFI: Diff=0.0508% vs Min=0.01% | PriceDiff=0.03%
Candidate DASH: Diff=0.0549% vs Min=0.01% | PriceDiff=0.00%
Candidate DAM: Diff=0.3340% vs Min=0.01% | PriceDiff=0.00%
Candidate MOCA: Diff=0.1332% vs Min=0.01% | PriceDiff=0.05%
Candidate TAC: Diff=0.1497% vs Min=0.01% | PriceDiff=0.25%
Candidate CELO: Diff=0.1277% vs Min=0.01% | PriceDiff=0.12%
Candidate ARK: Diff=0.0607% vs Min=0.01% | PriceDiff=0.11%
Candidate CGPT: Diff=0.0581% vs Min=0.01% | PriceDiff=0.15%
Candidate HIPPO: Diff=0.1715% vs Min=0.01% | PriceDiff=0.28%
Candidate LRC: Diff=0.1026% vs Min=0.01% | PriceDiff=0.09%
Candidate Q: Diff=0.1111% vs Min=0.01% | PriceDiff=0.18%
Candidate PIXEL: Diff=0.0640% vs Min=0.01% | PriceDiff=0.05%
Candidate XPIN: Diff=0.0823% vs Min=0.01% | PriceDiff=0.09%
Candidate 1000RATS: Diff=0.1433% vs Min=0.01% | PriceDiff=0.04%
Candidate DGB: Diff=0.1101% vs Min=0.01% | PriceDiff=0.14%
Candidate SKYAI: Diff=0.2522% vs Min=0.01% | PriceDiff=0.15%
Candidate IDEX: Diff=0.0973% vs Min=0.01% | PriceDiff=0.59%
Candidate ALCH: Diff=0.0843% vs Min=0.01% | PriceDiff=0.21%
Candidate JCT: Diff=0.0566% vs Min=0.01% | PriceDiff=0.05%
Candidate TA: Diff=0.1711% vs Min=0.01% | PriceDiff=0.29%
Candidate LUNA2: Diff=0.1966% vs Min=0.01% | PriceDiff=0.20%
Candidate TRU: Diff=0.1157% vs Min=0.01% | PriceDiff=0.04%
Candidate METIS: Diff=0.0691% vs Min=0.01% | PriceDiff=0.03%
Candidate COMMON: Diff=0.1158% vs Min=0.01% | PriceDiff=0.50%
Candidate IOST: Diff=0.0698% vs Min=0.01% | PriceDiff=0.00%
Candidate JST: Diff=0.1096% vs Min=0.01% | PriceDiff=0.06%
Candidate VELVET: Diff=0.1259% vs Min=0.01% | PriceDiff=0.60%
Candidate B2: Diff=0.0637% vs Min=0.01% | PriceDiff=0.14%
Candidate KAITO: Diff=0.0932% vs Min=0.01% | PriceDiff=0.03%
Candidate ORDER: Diff=0.0592% vs Min=0.01% | PriceDiff=0.09%
Candidate CHILLGUY: Diff=0.0935% vs Min=0.01% | PriceDiff=0.06%
Candidate MELANIA: Diff=0.1057% vs Min=0.01% | PriceDiff=0.16%
Candidate AIN: Diff=0.1530% vs Min=0.01% | PriceDiff=0.19%
Candidate AIO: Diff=0.0683% vs Min=0.01% | PriceDiff=0.11%
Candidate FIO: Diff=0.0760% vs Min=0.01% | PriceDiff=0.32%
Candidate YALA: Diff=0.0894% vs Min=0.01% | PriceDiff=0.00%
Candidate AERGO: Diff=0.0991% vs Min=0.01% | PriceDiff=0.55%
Candidate DIA: Diff=0.0822% vs Min=0.01% | PriceDiff=0.11%
Candidate HANA: Diff=0.1192% vs Min=0.01% | PriceDiff=0.03%
Candidate T: Diff=0.0941% vs Min=0.01% | PriceDiff=0.08%
Candidate IN: Diff=0.0596% vs Min=0.01% | PriceDiff=0.02%
Candidate XNY: Diff=0.0854% vs Min=0.01% | PriceDiff=0.37%
Candidate POLYX: Diff=0.1176% vs Min=0.01% | PriceDiff=0.17%
Candidate ZRX: Diff=0.2239% vs Min=0.01% | PriceDiff=0.26%
Candidate ATH: Diff=0.0717% vs Min=0.01% | PriceDiff=0.01%
Candidate GRIFFAIN: Diff=0.0933% vs Min=0.01% | PriceDiff=0.10%
Candidate RIVER: Diff=0.6749% vs Min=0.01% | PriceDiff=0.21%
Candidate BEAT: Diff=0.0990% vs Min=0.01% | PriceDiff=0.24%
Candidates Found: 260
[2026-01-04 14:52:04.435089] LOOP START. Active: True
[2026-01-04 14:52:08.627382] Mode: Test | Binance Items: 673 | Bybit Items: 554
Candidate HANA: Diff=0.1200% vs Min=0.01% | PriceDiff=0.06%
Candidate AVAAI: Diff=0.1172% vs Min=0.01% | PriceDiff=0.02%
Candidate DASH: Diff=0.0549% vs Min=0.01% | PriceDiff=0.05%
Candidate DGB: Diff=0.1062% vs Min=0.01% | PriceDiff=0.13%
Candidate TRU: Diff=0.1157% vs Min=0.01% | PriceDiff=0.06%
Candidate AKE: Diff=0.2651% vs Min=0.01% | PriceDiff=0.24%
Candidate FIO: Diff=0.0760% vs Min=0.01% | PriceDiff=0.32%
Candidate ZBT: Diff=0.0789% vs Min=0.01% | PriceDiff=0.15%
Candidate FLOW: Diff=2.2226% vs Min=0.01% | PriceDiff=7.04%
Candidate ARK: Diff=0.0607% vs Min=0.01% | PriceDiff=0.15%
Candidate LUNA2: Diff=0.1977% vs Min=0.01% | PriceDiff=0.23%
Candidate HIPPO: Diff=0.1699% vs Min=0.01% | PriceDiff=0.21%
Candidate B: Diff=0.1736% vs Min=0.01% | PriceDiff=0.00%
Candidate SOPH: Diff=0.1199% vs Min=0.01% | PriceDiff=0.14%
Candidate YALA: Diff=0.0895% vs Min=0.01% | PriceDiff=0.05%
Candidate F: Diff=0.0690% vs Min=0.01% | PriceDiff=0.10%
Candidate KAITO: Diff=0.0935% vs Min=0.01% | PriceDiff=0.05%
Candidate AIN: Diff=0.1568% vs Min=0.01% | PriceDiff=0.19%
Candidate REZ: Diff=0.0832% vs Min=0.01% | PriceDiff=0.09%
Candidate TAC: Diff=0.1529% vs Min=0.01% | PriceDiff=0.26%
Candidate OXT: Diff=0.0659% vs Min=0.01% | PriceDiff=0.27%
Candidate 1000RATS: Diff=0.1433% vs Min=0.01% | PriceDiff=0.04%
Candidate AERGO: Diff=0.1006% vs Min=0.01% | PriceDiff=0.56%
Candidate GUN: Diff=0.0820% vs Min=0.01% | PriceDiff=0.07%
Candidate CYS: Diff=0.0501% vs Min=0.01% | PriceDiff=0.02%
Candidate RIVER: Diff=0.6942% vs Min=0.01% | PriceDiff=0.49%
Candidate NXPC: Diff=0.0525% vs Min=0.01% | PriceDiff=0.05%
Candidate POLYX: Diff=0.1179% vs Min=0.01% | PriceDiff=0.19%
Candidate ACE: Diff=0.0659% vs Min=0.01% | PriceDiff=0.12%
Candidate TA: Diff=0.1656% vs Min=0.01% | PriceDiff=0.23%
Candidate ESPORTS: Diff=0.0603% vs Min=0.01% | PriceDiff=0.11%
Candidate HIVE: Diff=0.0803% vs Min=0.01% | PriceDiff=0.23%
Candidate ZRX: Diff=0.2207% vs Min=0.01% | PriceDiff=0.14%
Candidate CELO: Diff=0.1277% vs Min=0.01% | PriceDiff=0.47%
Candidate SQD: Diff=0.0839% vs Min=0.01% | PriceDiff=0.06%
Candidate NKN: Diff=0.1251% vs Min=0.01% | PriceDiff=0.08%
Candidate T: Diff=0.0941% vs Min=0.01% | PriceDiff=0.14%
Candidate M: Diff=0.2586% vs Min=0.01% | PriceDiff=0.14%
Candidate DEEP: Diff=0.1459% vs Min=0.01% | PriceDiff=0.08%
Candidate MOVR: Diff=0.0817% vs Min=0.01% | PriceDiff=0.06%
Candidate BAN: Diff=0.0932% vs Min=0.01% | PriceDiff=0.15%
Candidate DOLO: Diff=0.1073% vs Min=0.01% | PriceDiff=0.01%
Candidate SUSHI: Diff=0.0528% vs Min=0.01% | PriceDiff=0.09%
Candidate CROSS: Diff=0.1121% vs Min=0.01% | PriceDiff=0.02%
Candidate BAT: Diff=0.0598% vs Min=0.01% | PriceDiff=0.09%
Candidate GRIFFAIN: Diff=0.0959% vs Min=0.01% | PriceDiff=0.13%
Candidate EPIC: Diff=0.0628% vs Min=0.01% | PriceDiff=0.09%
Candidate 4: Diff=0.0594% vs Min=0.01% | PriceDiff=0.15%
Candidate PTB: Diff=0.3954% vs Min=0.01% | PriceDiff=0.76%
Candidate YFI: Diff=0.0508% vs Min=0.01% | PriceDiff=0.03%
Candidate STBL: Diff=0.0819% vs Min=0.01% | PriceDiff=0.05%
Candidate EPT: Diff=0.3598% vs Min=0.01% | PriceDiff=0.54%
Candidate SPELL: Diff=0.0957% vs Min=0.01% | PriceDiff=0.11%
Candidate MELANIA: Diff=0.1084% vs Min=0.01% | PriceDiff=0.09%
Candidate 0G: Diff=0.0803% vs Min=0.01% | PriceDiff=0.17%
Candidate PROVE: Diff=0.0510% vs Min=0.01% | PriceDiff=0.07%
Candidate SXP: Diff=2.1467% vs Min=0.01% | PriceDiff=0.75%
Candidate 1000LUNC: Diff=0.0535% vs Min=0.01% | PriceDiff=0.09%
Candidate STO: Diff=0.2516% vs Min=0.01% | PriceDiff=0.25%
Candidate SWARMS: Diff=0.1690% vs Min=0.01% | PriceDiff=0.22%
Candidate IOST: Diff=0.0698% vs Min=0.01% | PriceDiff=0.00%
Candidate GPS: Diff=0.1324% vs Min=0.01% | PriceDiff=0.03%
Candidate ID: Diff=0.0537% vs Min=0.01% | PriceDiff=0.10%
Candidate RSR: Diff=0.0767% vs Min=0.01% | PriceDiff=0.09%
Candidate ASTR: Diff=0.0854% vs Min=0.01% | PriceDiff=0.14%
Candidate SPK: Diff=0.0793% vs Min=0.01% | PriceDiff=0.21%
Candidate MOCA: Diff=0.1318% vs Min=0.01% | PriceDiff=0.00%
Candidate SONIC: Diff=0.1303% vs Min=0.01% | PriceDiff=0.01%
Candidate ALCH: Diff=0.0852% vs Min=0.01% | PriceDiff=0.18%
Candidate USUAL: Diff=0.0817% vs Min=0.01% | PriceDiff=0.18%
Candidate BEAT: Diff=0.0928% vs Min=0.01% | PriceDiff=0.28%
Candidate JST: Diff=0.1111% vs Min=0.01% | PriceDiff=0.06%
Candidate XPIN: Diff=0.0823% vs Min=0.01% | PriceDiff=0.09%
Candidate PIPPIN: Diff=0.2062% vs Min=0.01% | PriceDiff=0.21%
Candidate PUNDIX: Diff=0.0923% vs Min=0.01% | PriceDiff=0.10%
Candidate BLESS: Diff=0.1493% vs Min=0.01% | PriceDiff=0.21%
Candidate Q: Diff=0.1131% vs Min=0.01% | PriceDiff=0.18%
Candidate VELVET: Diff=0.1270% vs Min=0.01% | PriceDiff=0.59%
Candidate ATH: Diff=0.0732% vs Min=0.01% | PriceDiff=0.02%
Candidate SHELL: Diff=0.0852% vs Min=0.01% | PriceDiff=0.09%
Candidate LRC: Diff=0.1065% vs Min=0.01% | PriceDiff=0.11%
Candidate MERL: Diff=0.0861% vs Min=0.01% | PriceDiff=0.17%
Candidate ROSE: Diff=0.0565% vs Min=0.01% | PriceDiff=0.03%
Candidate IN: Diff=0.0606% vs Min=0.01% | PriceDiff=0.03%
Candidate SKYAI: Diff=0.2533% vs Min=0.01% | PriceDiff=0.20%
Candidate STORJ: Diff=0.0666% vs Min=0.01% | PriceDiff=0.04%
Candidate NAORIS: Diff=0.3113% vs Min=0.01% | PriceDiff=0.32%
Candidate PIXEL: Diff=0.0640% vs Min=0.01% | PriceDiff=0.05%
Candidate AIO: Diff=0.0722% vs Min=0.01% | PriceDiff=0.12%
Candidate CGPT: Diff=0.0572% vs Min=0.01% | PriceDiff=0.12%
Candidate SIGN: Diff=0.0508% vs Min=0.01% | PriceDiff=0.08%
Candidate METIS: Diff=0.0691% vs Min=0.01% | PriceDiff=0.06%
Candidate COMMON: Diff=0.1147% vs Min=0.01% | PriceDiff=0.55%
Candidate LA: Diff=0.1019% vs Min=0.01% | PriceDiff=0.09%
Candidate IDEX: Diff=0.0938% vs Min=0.01% | PriceDiff=0.59%
Candidate JCT: Diff=0.0566% vs Min=0.01% | PriceDiff=0.10%
Candidate PUMPBTC: Diff=0.0605% vs Min=0.01% | PriceDiff=0.01%
Candidate DAM: Diff=0.3327% vs Min=0.01% | PriceDiff=0.07%
Candidate DOOD: Diff=0.0932% vs Min=0.01% | PriceDiff=0.13%
Candidate USTC: Diff=0.1175% vs Min=0.01% | PriceDiff=0.02%
Candidate CHILLGUY: Diff=0.0934% vs Min=0.01% | PriceDiff=0.06%
Candidate DIA: Diff=0.0822% vs Min=0.01% | PriceDiff=0.12%
Candidate ARIA: Diff=0.0511% vs Min=0.01% | PriceDiff=0.10%
Candidate NIGHT: Diff=0.0670% vs Min=0.01% | PriceDiff=0.21%
Candidate XNY: Diff=0.0842% vs Min=0.01% | PriceDiff=0.36%
Candidate INIT: Diff=0.1013% vs Min=0.01% | PriceDiff=0.12%
Candidate HFT: Diff=0.0969% vs Min=0.01% | PriceDiff=0.03%
Candidate B2: Diff=0.0658% vs Min=0.01% | PriceDiff=0.12%
Candidate BTR: Diff=0.1727% vs Min=0.01% | PriceDiff=0.29%
Candidate ORDER: Diff=0.0592% vs Min=0.01% | PriceDiff=0.07%
Candidates Found: 260
[2026-01-04 14:52:13.636291] LOOP START. Active: True
[2026-01-04 14:52:17.515246] Mode: Test | Binance Items: 673 | Bybit Items: 554
Candidate HANA: Diff=0.1200% vs Min=0.01% | PriceDiff=0.06%
Candidate AVAAI: Diff=0.1172% vs Min=0.01% | PriceDiff=0.01%
Candidate DASH: Diff=0.0559% vs Min=0.01% | PriceDiff=0.05%
Candidate DGB: Diff=0.1062% vs Min=0.01% | PriceDiff=0.13%
Candidate TRU: Diff=0.1157% vs Min=0.01% | PriceDiff=0.06%
Candidate AKE: Diff=0.2651% vs Min=0.01% | PriceDiff=0.24%
Candidate FIO: Diff=0.0740% vs Min=0.01% | PriceDiff=0.28%
Candidate ZBT: Diff=0.0789% vs Min=0.01% | PriceDiff=0.14%
Candidate FLOW: Diff=2.2226% vs Min=0.01% | PriceDiff=7.01%
Candidate ARK: Diff=0.0607% vs Min=0.01% | PriceDiff=0.18%
Candidate LUNA2: Diff=0.1977% vs Min=0.01% | PriceDiff=0.23%
Candidate HIPPO: Diff=0.1699% vs Min=0.01% | PriceDiff=0.15%
Candidate B: Diff=0.1736% vs Min=0.01% | PriceDiff=0.01%
Candidate SOPH: Diff=0.1199% vs Min=0.01% | PriceDiff=0.19%
Candidate YALA: Diff=0.0895% vs Min=0.01% | PriceDiff=0.05%
